name,class,surfaceAreaObj,compactnessObj,rectangularityObj,diameterObj,convexityObj,eccentricityObj,A3,D1,D2,D3,D4
m1295_normalized.obj,Jet,1.84316,0.01223,0.02289,1.7682,0.07826,744.90654,"0.08,0.083,0.081,0.06,0.055,0.053,0.05,0.034,0.046,0.03,0.033,0.034,0.028,0.032,0.025,0.016,0.023,0.03,0.019,0.024,0.023,0.016,0.019,0.023,0.017,0.014,0.015,0.015,0.008,0.014","0.015,0.018,0.027,0.018,0.034,0.098,0.113,0.139,0.16,0.094,0.055,0.021,0.041,0.029,0.009,0.006,0.031,0.007,0.0,0.008,0.015,0.008,0.0,0.012,0.017,0.005,0.0,0.004,0.004,0.012","0.018,0.038,0.055,0.074,0.083,0.093,0.059,0.082,0.089,0.076,0.065,0.051,0.038,0.035,0.027,0.023,0.014,0.012,0.013,0.015,0.013,0.011,0.005,0.006,0.002,0.002,0.0,0.0,0.0,0.001","0.018,0.033,0.063,0.085,0.094,0.067,0.089,0.074,0.087,0.064,0.056,0.034,0.038,0.038,0.036,0.026,0.025,0.02,0.012,0.012,0.008,0.007,0.004,0.002,0.003,0.0,0.002,0.001,0.001,0.001","0.007,0.012,0.023,0.039,0.052,0.057,0.078,0.093,0.082,0.067,0.084,0.083,0.068,0.061,0.037,0.047,0.026,0.022,0.017,0.013,0.007,0.006,0.006,0.002,0.006,0.002,0.0,0.002,0.0,0.001"
m1296_normalized.obj,Jet,2.95296,0.04839,0.06213,1.84454,0.24146,158.06618,"0.068,0.083,0.078,0.067,0.07,0.054,0.045,0.04,0.047,0.035,0.043,0.027,0.028,0.024,0.023,0.029,0.025,0.025,0.022,0.014,0.02,0.02,0.017,0.012,0.02,0.019,0.01,0.014,0.013,0.008","0.008,0.03,0.044,0.053,0.054,0.074,0.055,0.088,0.062,0.071,0.09,0.084,0.063,0.05,0.024,0.012,0.005,0.014,0.01,0.004,0.019,0.004,0.006,0.003,0.018,0.012,0.014,0.013,0.008,0.008","0.008,0.038,0.047,0.059,0.061,0.08,0.078,0.071,0.067,0.072,0.064,0.054,0.045,0.049,0.058,0.023,0.021,0.014,0.016,0.015,0.014,0.011,0.009,0.005,0.009,0.006,0.003,0.0,0.0,0.003","0.005,0.025,0.046,0.071,0.077,0.086,0.082,0.093,0.077,0.071,0.081,0.058,0.061,0.035,0.038,0.024,0.02,0.016,0.012,0.007,0.004,0.004,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.001","0.016,0.022,0.027,0.053,0.048,0.062,0.078,0.077,0.083,0.098,0.079,0.063,0.057,0.051,0.042,0.03,0.025,0.026,0.02,0.012,0.007,0.008,0.005,0.005,0.001,0.001,0.0,0.001,0.002,0.001"
m1297_normalized.obj,Jet,1.14762,0.03727,0.04702,1.89944,0.14942,209.08947,"0.051,0.095,0.079,0.067,0.076,0.064,0.047,0.038,0.038,0.037,0.031,0.034,0.033,0.026,0.032,0.031,0.023,0.023,0.021,0.021,0.021,0.022,0.013,0.011,0.013,0.014,0.012,0.012,0.011,0.004","0.033,0.08,0.117,0.168,0.119,0.133,0.136,0.025,0.021,0.016,0.02,0.003,0.022,0.015,0.012,0.0,0.0,0.022,0.001,0.0,0.0,0.018,0.002,0.0,0.01,0.014,0.0,0.0,0.002,0.011","0.046,0.102,0.127,0.158,0.112,0.095,0.102,0.046,0.037,0.025,0.03,0.018,0.021,0.009,0.01,0.014,0.011,0.01,0.01,0.006,0.002,0.004,0.003,0.0,0.0,0.0,0.001,0.0,0.0,0.001","0.007,0.036,0.059,0.107,0.103,0.098,0.111,0.078,0.071,0.044,0.04,0.035,0.029,0.034,0.029,0.02,0.031,0.029,0.01,0.009,0.01,0.001,0.002,0.001,0.002,0.0,0.001,0.001,0.001,0.001","0.013,0.014,0.025,0.05,0.055,0.078,0.078,0.08,0.083,0.073,0.074,0.069,0.062,0.047,0.04,0.039,0.033,0.029,0.013,0.011,0.014,0.009,0.002,0.004,0.002,0.002,0.0,0.0,0.0,0.001"
m1298_normalized.obj,Jet,2.51205,0.16567,0.05872,1.75378,0.2044,26.21395,"0.05,0.08,0.073,0.074,0.078,0.077,0.047,0.045,0.031,0.037,0.043,0.037,0.036,0.023,0.028,0.012,0.018,0.023,0.02,0.017,0.021,0.02,0.015,0.017,0.019,0.016,0.013,0.014,0.007,0.009","0.006,0.015,0.015,0.034,0.021,0.037,0.047,0.069,0.049,0.058,0.07,0.064,0.07,0.052,0.039,0.044,0.057,0.037,0.03,0.043,0.03,0.023,0.02,0.025,0.004,0.004,0.014,0.002,0.004,0.017","0.017,0.019,0.041,0.065,0.063,0.059,0.057,0.052,0.057,0.038,0.043,0.049,0.045,0.042,0.031,0.033,0.039,0.049,0.034,0.021,0.034,0.027,0.023,0.019,0.01,0.013,0.008,0.004,0.004,0.004","0.009,0.024,0.034,0.044,0.07,0.084,0.077,0.096,0.083,0.103,0.062,0.071,0.063,0.049,0.018,0.031,0.017,0.016,0.012,0.008,0.01,0.007,0.004,0.0,0.001,0.003,0.002,0.001,0.0,0.001","0.009,0.015,0.022,0.042,0.03,0.055,0.049,0.084,0.066,0.064,0.067,0.059,0.055,0.06,0.054,0.048,0.045,0.038,0.033,0.019,0.021,0.017,0.012,0.011,0.006,0.006,0.005,0.002,0.004,0.002"
m1299_normalized.obj,Jet,2.01061,0.18094,0.07767,1.85519,0.26511,59.72374,"0.046,0.07,0.085,0.067,0.069,0.056,0.057,0.045,0.025,0.037,0.031,0.03,0.024,0.038,0.029,0.031,0.022,0.037,0.021,0.015,0.018,0.014,0.015,0.02,0.017,0.017,0.025,0.016,0.014,0.009","0.004,0.014,0.013,0.013,0.037,0.042,0.06,0.061,0.076,0.07,0.058,0.049,0.033,0.039,0.034,0.05,0.032,0.039,0.06,0.037,0.03,0.029,0.02,0.04,0.015,0.011,0.012,0.008,0.01,0.004","0.018,0.023,0.043,0.039,0.055,0.064,0.062,0.065,0.063,0.057,0.05,0.048,0.052,0.055,0.052,0.039,0.046,0.036,0.023,0.024,0.024,0.016,0.016,0.007,0.008,0.006,0.004,0.004,0.0,0.001","0.008,0.018,0.046,0.057,0.063,0.084,0.079,0.072,0.068,0.063,0.073,0.063,0.068,0.057,0.05,0.037,0.024,0.02,0.017,0.012,0.007,0.004,0.003,0.003,0.002,0.0,0.0,0.0,0.001,0.001","0.008,0.015,0.015,0.033,0.033,0.064,0.065,0.078,0.079,0.064,0.093,0.071,0.069,0.065,0.05,0.039,0.039,0.035,0.028,0.014,0.015,0.011,0.004,0.005,0.003,0.001,0.001,0.001,0.0,0.002"
m1300_normalized.obj,Jet,1.18251,0.40746,0.07458,1.77045,0.25594,36.22268,"0.05,0.064,0.072,0.061,0.067,0.069,0.051,0.044,0.049,0.039,0.034,0.031,0.035,0.026,0.032,0.036,0.027,0.03,0.024,0.015,0.022,0.017,0.018,0.024,0.016,0.014,0.009,0.014,0.003,0.007","0.005,0.009,0.03,0.052,0.074,0.082,0.101,0.094,0.075,0.074,0.064,0.037,0.047,0.048,0.03,0.034,0.036,0.026,0.021,0.012,0.015,0.009,0.011,0.006,0.004,0.003,0.0,0.0,0.0,0.001","0.016,0.023,0.037,0.044,0.037,0.059,0.055,0.057,0.066,0.09,0.07,0.078,0.058,0.047,0.048,0.032,0.041,0.03,0.02,0.026,0.017,0.011,0.011,0.015,0.005,0.004,0.0,0.0,0.0,0.003","0.008,0.023,0.041,0.071,0.058,0.067,0.088,0.093,0.076,0.076,0.066,0.064,0.066,0.043,0.034,0.035,0.028,0.02,0.01,0.011,0.006,0.006,0.003,0.002,0.003,0.001,0.0,0.0,0.0,0.001","0.008,0.01,0.015,0.033,0.036,0.056,0.04,0.056,0.042,0.06,0.057,0.064,0.056,0.053,0.055,0.053,0.048,0.06,0.043,0.035,0.025,0.023,0.021,0.013,0.023,0.004,0.003,0.004,0.003,0.001"
m1301_normalized.obj,Jet,2.25851,0.16645,0.09229,1.96381,0.33574,83.93767,"0.084,0.097,0.069,0.069,0.069,0.041,0.057,0.045,0.035,0.03,0.037,0.023,0.02,0.023,0.021,0.012,0.024,0.02,0.02,0.022,0.025,0.018,0.02,0.024,0.021,0.019,0.015,0.017,0.016,0.007","0.014,0.003,0.014,0.026,0.037,0.044,0.039,0.044,0.037,0.058,0.046,0.042,0.049,0.033,0.05,0.04,0.055,0.071,0.039,0.049,0.033,0.042,0.035,0.018,0.022,0.016,0.017,0.004,0.012,0.011","0.021,0.03,0.045,0.057,0.043,0.045,0.056,0.061,0.048,0.066,0.056,0.055,0.049,0.051,0.036,0.044,0.021,0.033,0.022,0.028,0.024,0.028,0.016,0.026,0.015,0.009,0.009,0.003,0.002,0.001","0.007,0.024,0.038,0.043,0.051,0.066,0.066,0.072,0.08,0.078,0.061,0.078,0.046,0.049,0.054,0.032,0.025,0.043,0.024,0.02,0.007,0.01,0.01,0.006,0.003,0.002,0.003,0.001,0.0,0.001","0.006,0.016,0.022,0.025,0.044,0.05,0.059,0.052,0.056,0.074,0.08,0.071,0.073,0.073,0.056,0.058,0.034,0.029,0.036,0.016,0.017,0.014,0.015,0.007,0.005,0.005,0.003,0.002,0.001,0.001"
D01015_normalized.obj,Knife,0.21514,0.00513,0.00111,1.64949,0.00312,1597.73156,"0.164,0.145,0.111,0.065,0.039,0.025,0.034,0.014,0.012,0.013,0.019,0.02,0.011,0.014,0.009,0.008,0.011,0.021,0.009,0.015,0.013,0.018,0.016,0.013,0.022,0.026,0.027,0.031,0.038,0.037","0.044,0.068,0.078,0.062,0.057,0.058,0.045,0.059,0.035,0.045,0.038,0.034,0.045,0.027,0.019,0.031,0.032,0.045,0.039,0.029,0.008,0.013,0.009,0.009,0.012,0.016,0.012,0.014,0.013,0.004","0.033,0.069,0.071,0.081,0.066,0.066,0.055,0.05,0.056,0.048,0.056,0.059,0.029,0.033,0.026,0.035,0.029,0.021,0.027,0.019,0.012,0.009,0.016,0.005,0.009,0.007,0.002,0.003,0.007,0.001","0.002,0.02,0.029,0.059,0.068,0.072,0.083,0.063,0.081,0.067,0.065,0.05,0.056,0.043,0.049,0.041,0.029,0.021,0.032,0.017,0.012,0.015,0.006,0.005,0.002,0.008,0.002,0.002,0.0,0.001","0.004,0.003,0.006,0.014,0.02,0.027,0.048,0.052,0.067,0.057,0.065,0.082,0.056,0.08,0.062,0.066,0.043,0.054,0.037,0.035,0.022,0.033,0.019,0.019,0.012,0.005,0.003,0.004,0.003,0.002"
D01025_normalized.obj,Knife,0.1715,0.56907,0.03209,1.65569,0.07244,135.49837,"0.097,0.124,0.093,0.079,0.055,0.032,0.033,0.038,0.028,0.025,0.02,0.028,0.021,0.02,0.022,0.02,0.013,0.018,0.016,0.018,0.022,0.011,0.017,0.019,0.028,0.019,0.031,0.031,0.011,0.011","0.061,0.117,0.086,0.081,0.054,0.042,0.032,0.026,0.017,0.024,0.029,0.036,0.042,0.043,0.025,0.045,0.048,0.053,0.049,0.02,0.016,0.011,0.017,0.007,0.007,0.006,0.003,0.002,0.0,0.001","0.023,0.06,0.072,0.095,0.071,0.057,0.059,0.062,0.07,0.069,0.047,0.047,0.047,0.038,0.018,0.027,0.019,0.016,0.02,0.011,0.015,0.009,0.014,0.008,0.009,0.006,0.006,0.003,0.001,0.001","0.006,0.012,0.014,0.035,0.036,0.048,0.059,0.041,0.053,0.059,0.074,0.061,0.073,0.074,0.055,0.07,0.037,0.044,0.033,0.032,0.027,0.015,0.012,0.01,0.009,0.01,0.0,0.0,0.0,0.001","0.002,0.007,0.013,0.021,0.029,0.036,0.038,0.05,0.05,0.063,0.052,0.061,0.049,0.05,0.055,0.05,0.056,0.073,0.047,0.029,0.036,0.028,0.027,0.017,0.017,0.018,0.011,0.006,0.005,0.004"
D01032_normalized.obj,Knife,0.13346,0.37633,0.02724,1.88985,0.07114,661.14372,"0.22,0.136,0.09,0.053,0.037,0.022,0.02,0.016,0.007,0.014,0.011,0.01,0.01,0.007,0.008,0.006,0.007,0.008,0.014,0.018,0.009,0.014,0.022,0.014,0.023,0.036,0.049,0.031,0.054,0.034","0.003,0.02,0.029,0.031,0.024,0.025,0.031,0.035,0.042,0.055,0.049,0.039,0.032,0.044,0.038,0.041,0.048,0.034,0.034,0.035,0.045,0.029,0.037,0.034,0.051,0.025,0.035,0.042,0.011,0.002","0.041,0.06,0.071,0.064,0.057,0.049,0.059,0.057,0.05,0.045,0.042,0.039,0.03,0.038,0.036,0.044,0.02,0.031,0.028,0.018,0.022,0.027,0.015,0.011,0.009,0.013,0.011,0.008,0.002,0.003","0.006,0.005,0.019,0.017,0.033,0.049,0.038,0.039,0.073,0.064,0.05,0.079,0.056,0.057,0.052,0.054,0.042,0.041,0.041,0.03,0.031,0.022,0.022,0.018,0.022,0.015,0.009,0.005,0.006,0.005","0.032,0.006,0.02,0.024,0.041,0.048,0.035,0.058,0.064,0.071,0.073,0.081,0.067,0.063,0.067,0.051,0.044,0.037,0.03,0.026,0.014,0.011,0.012,0.009,0.004,0.004,0.001,0.004,0.002,0.001"
D01051_normalized.obj,Knife,0.10785,0.21424,0.0446,1.46172,0.0783,141.7123,"0.14,0.18,0.086,0.055,0.036,0.029,0.033,0.013,0.009,0.016,0.014,0.015,0.017,0.017,0.012,0.015,0.014,0.008,0.009,0.015,0.023,0.014,0.024,0.026,0.029,0.027,0.033,0.028,0.036,0.027","0.047,0.096,0.072,0.068,0.075,0.048,0.111,0.094,0.084,0.07,0.07,0.065,0.022,0.011,0.002,0.002,0.008,0.004,0.005,0.004,0.008,0.005,0.011,0.004,0.002,0.0,0.0,0.004,0.004,0.004","0.052,0.091,0.09,0.079,0.081,0.069,0.068,0.062,0.056,0.051,0.042,0.047,0.037,0.028,0.038,0.027,0.015,0.006,0.004,0.003,0.008,0.009,0.005,0.005,0.009,0.004,0.006,0.001,0.0,0.007","0.002,0.015,0.019,0.031,0.035,0.044,0.067,0.063,0.062,0.085,0.081,0.079,0.059,0.068,0.06,0.059,0.047,0.034,0.025,0.015,0.011,0.012,0.01,0.007,0.002,0.004,0.002,0.001,0.0,0.001","0.006,0.001,0.008,0.011,0.025,0.024,0.033,0.038,0.051,0.062,0.057,0.059,0.063,0.069,0.067,0.062,0.056,0.059,0.063,0.054,0.034,0.037,0.011,0.017,0.015,0.006,0.004,0.001,0.004,0.003"
D01054_normalized.obj,Knife,0.06101,0.18114,0.03156,1.68507,0.05437,3025.85728,"0.333,0.133,0.045,0.038,0.022,0.018,0.008,0.007,0.012,0.007,0.011,0.005,0.004,0.011,0.014,0.01,0.007,0.007,0.007,0.005,0.006,0.005,0.008,0.014,0.021,0.02,0.028,0.043,0.081,0.07","0.023,0.032,0.013,0.015,0.037,0.038,0.015,0.053,0.064,0.057,0.063,0.071,0.059,0.067,0.041,0.048,0.053,0.043,0.023,0.046,0.023,0.02,0.018,0.004,0.006,0.015,0.006,0.006,0.014,0.027","0.081,0.076,0.071,0.049,0.056,0.048,0.051,0.038,0.029,0.039,0.034,0.033,0.04,0.033,0.042,0.039,0.032,0.027,0.03,0.036,0.017,0.014,0.02,0.02,0.012,0.01,0.006,0.007,0.006,0.004","0.009,0.018,0.027,0.036,0.064,0.062,0.052,0.063,0.06,0.08,0.077,0.059,0.064,0.051,0.045,0.042,0.028,0.036,0.028,0.026,0.023,0.011,0.012,0.004,0.008,0.003,0.004,0.002,0.002,0.004","0.015,0.007,0.013,0.019,0.028,0.046,0.063,0.06,0.065,0.072,0.071,0.057,0.074,0.059,0.051,0.042,0.045,0.039,0.034,0.026,0.026,0.021,0.02,0.015,0.01,0.008,0.007,0.005,0.001,0.001"
D01057_normalized.obj,Knife,0.12074,0.02396,0.00369,1.57861,0.01041,412.54521,"0.231,0.167,0.074,0.061,0.033,0.021,0.018,0.016,0.011,0.011,0.012,0.01,0.011,0.008,0.005,0.01,0.008,0.006,0.006,0.015,0.012,0.012,0.022,0.024,0.022,0.024,0.043,0.037,0.034,0.036","0.013,0.054,0.052,0.047,0.04,0.068,0.047,0.064,0.055,0.068,0.074,0.075,0.063,0.047,0.047,0.055,0.045,0.028,0.019,0.012,0.011,0.006,0.002,0.005,0.001,0.0,0.0,0.0,0.001,0.001","0.024,0.087,0.095,0.098,0.065,0.069,0.056,0.048,0.033,0.05,0.041,0.045,0.048,0.045,0.035,0.028,0.028,0.024,0.016,0.014,0.012,0.008,0.01,0.012,0.004,0.001,0.003,0.0,0.0,0.001","0.002,0.011,0.008,0.025,0.038,0.043,0.051,0.061,0.058,0.064,0.079,0.079,0.062,0.066,0.061,0.05,0.059,0.039,0.031,0.027,0.027,0.017,0.02,0.012,0.004,0.003,0.001,0.001,0.0,0.001","0.003,0.003,0.009,0.011,0.022,0.03,0.04,0.043,0.055,0.065,0.063,0.061,0.056,0.059,0.071,0.063,0.05,0.053,0.037,0.048,0.037,0.029,0.024,0.018,0.011,0.015,0.011,0.006,0.006,0.001"
D01063_normalized.obj,Knife,0.26829,0.04471,0.03401,1.50858,0.06788,1679.61303,"0.219,0.129,0.088,0.046,0.032,0.03,0.017,0.016,0.018,0.013,0.017,0.011,0.012,0.011,0.019,0.022,0.007,0.012,0.012,0.013,0.008,0.012,0.016,0.024,0.023,0.025,0.037,0.037,0.038,0.036","0.058,0.075,0.04,0.069,0.029,0.037,0.067,0.048,0.053,0.102,0.029,0.025,0.01,0.025,0.102,0.029,0.004,0.017,0.01,0.007,0.012,0.014,0.023,0.027,0.026,0.013,0.008,0.016,0.015,0.01","0.047,0.099,0.091,0.1,0.074,0.065,0.059,0.033,0.02,0.046,0.019,0.015,0.011,0.014,0.019,0.012,0.025,0.023,0.031,0.023,0.036,0.023,0.023,0.018,0.023,0.017,0.012,0.007,0.009,0.006","0.012,0.024,0.046,0.049,0.075,0.07,0.081,0.054,0.067,0.058,0.045,0.044,0.037,0.031,0.051,0.04,0.036,0.023,0.024,0.017,0.014,0.029,0.021,0.02,0.01,0.005,0.007,0.007,0.002,0.001","0.004,0.008,0.013,0.035,0.044,0.039,0.05,0.067,0.058,0.059,0.066,0.061,0.068,0.074,0.047,0.061,0.041,0.04,0.032,0.021,0.03,0.029,0.017,0.012,0.006,0.003,0.007,0.003,0.003,0.002"
D01075_normalized.obj,Knife,0.09068,0.25282,0.02468,1.42607,0.04623,206.54133,"0.118,0.122,0.069,0.059,0.039,0.029,0.039,0.035,0.028,0.02,0.022,0.018,0.024,0.025,0.028,0.023,0.022,0.03,0.031,0.029,0.018,0.028,0.014,0.022,0.019,0.021,0.02,0.021,0.018,0.009","0.037,0.213,0.177,0.12,0.037,0.006,0.008,0.003,0.006,0.022,0.085,0.134,0.048,0.009,0.002,0.003,0.012,0.002,0.0,0.0,0.0,0.003,0.012,0.018,0.004,0.005,0.004,0.011,0.014,0.005","0.089,0.139,0.066,0.069,0.052,0.037,0.043,0.06,0.091,0.07,0.049,0.034,0.011,0.009,0.007,0.016,0.018,0.014,0.017,0.024,0.015,0.01,0.001,0.003,0.004,0.009,0.005,0.016,0.01,0.012","0.017,0.026,0.039,0.047,0.059,0.061,0.05,0.06,0.057,0.062,0.06,0.05,0.053,0.035,0.033,0.044,0.061,0.053,0.036,0.017,0.01,0.019,0.011,0.015,0.009,0.008,0.004,0.002,0.0,0.002","0.005,0.012,0.022,0.031,0.029,0.034,0.037,0.054,0.078,0.055,0.056,0.066,0.049,0.065,0.049,0.065,0.056,0.042,0.037,0.038,0.033,0.029,0.02,0.015,0.012,0.004,0.003,0.001,0.0,0.003"
D01077_normalized.obj,Knife,0.07325,0.66855,0.03416,1.49886,0.07011,129.12761,"0.113,0.143,0.103,0.062,0.05,0.029,0.022,0.029,0.026,0.016,0.02,0.027,0.017,0.016,0.023,0.019,0.015,0.012,0.018,0.016,0.021,0.014,0.024,0.02,0.028,0.03,0.03,0.019,0.021,0.017","0.024,0.028,0.058,0.076,0.091,0.067,0.05,0.05,0.076,0.107,0.089,0.069,0.03,0.05,0.058,0.021,0.013,0.005,0.013,0.001,0.013,0.003,0.001,0.002,0.0,0.0,0.0,0.003,0.001,0.001","0.034,0.086,0.103,0.095,0.071,0.062,0.054,0.036,0.047,0.062,0.046,0.049,0.044,0.047,0.037,0.037,0.017,0.02,0.014,0.01,0.011,0.006,0.003,0.0,0.002,0.001,0.002,0.001,0.001,0.002","0.005,0.01,0.023,0.03,0.049,0.041,0.059,0.064,0.05,0.066,0.061,0.092,0.066,0.081,0.057,0.047,0.039,0.048,0.026,0.029,0.016,0.016,0.01,0.005,0.004,0.003,0.001,0.001,0.0,0.001","0.034,0.001,0.006,0.013,0.016,0.036,0.044,0.04,0.035,0.05,0.055,0.06,0.059,0.074,0.051,0.047,0.06,0.05,0.05,0.047,0.042,0.026,0.033,0.025,0.017,0.012,0.008,0.002,0.005,0.002"
D01107_normalized.obj,Knife,0.27354,0.1619,0.02768,1.8987,0.05233,203.20239,"0.129,0.135,0.099,0.07,0.032,0.027,0.026,0.02,0.023,0.015,0.021,0.015,0.018,0.01,0.019,0.01,0.018,0.008,0.016,0.015,0.012,0.02,0.015,0.024,0.034,0.032,0.045,0.031,0.036,0.025","0.047,0.062,0.076,0.049,0.105,0.055,0.028,0.014,0.011,0.027,0.006,0.021,0.043,0.029,0.019,0.026,0.018,0.023,0.012,0.021,0.037,0.041,0.024,0.058,0.065,0.04,0.012,0.022,0.006,0.003","0.025,0.084,0.081,0.066,0.053,0.061,0.049,0.035,0.048,0.042,0.045,0.047,0.042,0.046,0.051,0.045,0.036,0.017,0.02,0.016,0.011,0.016,0.01,0.01,0.007,0.014,0.01,0.007,0.002,0.004","0.011,0.019,0.035,0.045,0.035,0.065,0.046,0.069,0.066,0.07,0.091,0.073,0.066,0.046,0.05,0.039,0.025,0.023,0.031,0.029,0.013,0.005,0.011,0.01,0.008,0.006,0.003,0.004,0.003,0.003","0.002,0.0,0.013,0.017,0.018,0.034,0.049,0.049,0.058,0.053,0.072,0.052,0.064,0.064,0.058,0.077,0.055,0.048,0.05,0.037,0.033,0.028,0.023,0.012,0.013,0.012,0.003,0.001,0.002,0.003"
D01119_normalized.obj,Knife,0.13341,0.41477,0.03628,1.85003,0.07446,703.03897,"0.18,0.164,0.087,0.048,0.04,0.025,0.026,0.02,0.017,0.018,0.016,0.015,0.007,0.012,0.016,0.006,0.011,0.017,0.012,0.013,0.018,0.02,0.014,0.027,0.025,0.026,0.032,0.031,0.028,0.029","0.02,0.03,0.016,0.022,0.039,0.018,0.031,0.028,0.045,0.047,0.036,0.037,0.038,0.042,0.038,0.041,0.07,0.068,0.06,0.051,0.028,0.033,0.031,0.033,0.04,0.03,0.014,0.002,0.008,0.004","0.016,0.071,0.079,0.074,0.068,0.061,0.049,0.044,0.036,0.039,0.046,0.034,0.027,0.031,0.037,0.042,0.035,0.031,0.028,0.03,0.034,0.016,0.018,0.015,0.011,0.01,0.009,0.005,0.002,0.002","0.002,0.008,0.021,0.034,0.063,0.062,0.06,0.052,0.078,0.051,0.049,0.052,0.062,0.051,0.04,0.053,0.043,0.029,0.036,0.047,0.031,0.025,0.018,0.019,0.005,0.0,0.003,0.0,0.004,0.002","0.023,0.01,0.031,0.034,0.043,0.054,0.059,0.073,0.073,0.07,0.067,0.06,0.052,0.057,0.036,0.053,0.04,0.03,0.021,0.024,0.027,0.017,0.015,0.008,0.008,0.005,0.006,0.002,0.001,0.001"
D01120_normalized.obj,Knife,0.34708,0.5681,0.18399,1.65844,0.29261,115.7242,"0.097,0.113,0.101,0.08,0.049,0.033,0.035,0.031,0.038,0.03,0.02,0.026,0.02,0.02,0.025,0.027,0.021,0.017,0.016,0.014,0.017,0.014,0.018,0.026,0.027,0.015,0.016,0.02,0.028,0.006","0.016,0.075,0.082,0.052,0.051,0.057,0.053,0.067,0.064,0.044,0.045,0.032,0.042,0.038,0.034,0.034,0.029,0.042,0.036,0.01,0.009,0.015,0.01,0.012,0.009,0.009,0.006,0.012,0.007,0.008","0.021,0.041,0.049,0.052,0.121,0.078,0.078,0.064,0.057,0.055,0.042,0.044,0.046,0.036,0.03,0.027,0.029,0.021,0.02,0.013,0.011,0.012,0.01,0.008,0.009,0.011,0.004,0.005,0.004,0.002","0.006,0.007,0.011,0.016,0.034,0.034,0.054,0.053,0.055,0.062,0.067,0.06,0.065,0.051,0.055,0.05,0.034,0.06,0.048,0.032,0.029,0.02,0.026,0.023,0.015,0.01,0.012,0.002,0.007,0.002","0.035,0.003,0.014,0.012,0.023,0.03,0.037,0.042,0.049,0.048,0.039,0.049,0.048,0.049,0.066,0.055,0.048,0.064,0.052,0.033,0.055,0.041,0.03,0.027,0.016,0.013,0.008,0.011,0.002,0.001"
D01132_normalized.obj,Knife,0.13556,0.37423,0.03227,1.80851,0.08777,621.44531,"0.198,0.159,0.095,0.044,0.049,0.032,0.016,0.014,0.014,0.011,0.016,0.013,0.006,0.012,0.013,0.008,0.008,0.007,0.011,0.011,0.01,0.015,0.011,0.013,0.023,0.037,0.032,0.052,0.042,0.028","0.05,0.079,0.087,0.071,0.031,0.024,0.037,0.037,0.02,0.02,0.028,0.02,0.02,0.034,0.043,0.025,0.018,0.025,0.027,0.052,0.065,0.048,0.028,0.033,0.023,0.006,0.014,0.015,0.009,0.011","0.059,0.099,0.079,0.06,0.054,0.041,0.046,0.049,0.046,0.043,0.049,0.035,0.042,0.061,0.034,0.026,0.023,0.028,0.016,0.019,0.01,0.016,0.013,0.006,0.009,0.007,0.013,0.01,0.005,0.002","0.002,0.009,0.012,0.019,0.027,0.02,0.045,0.055,0.05,0.079,0.065,0.081,0.071,0.065,0.069,0.06,0.059,0.048,0.046,0.03,0.024,0.012,0.009,0.014,0.006,0.009,0.007,0.003,0.002,0.002","0.001,0.003,0.006,0.008,0.024,0.03,0.024,0.042,0.045,0.035,0.056,0.059,0.059,0.059,0.063,0.064,0.063,0.059,0.056,0.059,0.041,0.049,0.026,0.024,0.015,0.013,0.008,0.004,0.002,0.003"
D01150_normalized.obj,Knife,0.19354,0.45552,0.02307,1.65088,0.05787,29.58246,"0.074,0.108,0.108,0.084,0.071,0.046,0.039,0.041,0.024,0.032,0.024,0.019,0.024,0.027,0.019,0.019,0.021,0.015,0.016,0.017,0.018,0.016,0.02,0.02,0.018,0.025,0.019,0.017,0.01,0.009","0.114,0.153,0.087,0.047,0.065,0.044,0.04,0.041,0.039,0.043,0.041,0.046,0.026,0.028,0.049,0.045,0.012,0.02,0.026,0.007,0.003,0.001,0.007,0.003,0.003,0.001,0.002,0.002,0.002,0.003","0.025,0.055,0.084,0.087,0.099,0.094,0.07,0.062,0.064,0.059,0.054,0.045,0.036,0.029,0.028,0.019,0.02,0.015,0.015,0.01,0.006,0.006,0.005,0.006,0.001,0.002,0.0,0.0,0.003,0.001","0.002,0.009,0.006,0.023,0.028,0.042,0.049,0.059,0.065,0.052,0.059,0.071,0.069,0.076,0.078,0.071,0.052,0.039,0.044,0.034,0.022,0.014,0.011,0.012,0.004,0.004,0.002,0.001,0.001,0.001","0.005,0.011,0.013,0.02,0.033,0.029,0.043,0.056,0.049,0.058,0.051,0.057,0.062,0.06,0.054,0.059,0.05,0.051,0.052,0.047,0.029,0.031,0.021,0.021,0.018,0.01,0.001,0.004,0.002,0.003"
