name,class,vertices,faces,bbox,type
D00880.obj,Motorcycle,4181,8099,-0.937374 0.92453 -0.575315 0.682759 -0.472332 0.355181,triangles
D00886.obj,Motorcycle,3407,6863,-1.02968 0.91501516 -0.6810935 0.426621 -0.29003036 0.29608554,triangles
D00945.obj,Motorcycle,3980,7427,-1.02052 0.8757 -0.516693 0.566386 -0.253367 0.313027,triangles
m1479.obj,Motorcycle,3795,7230,0.025 0.975 0.025 0.5751772 0.025 0.48223,triangles
m1480.obj,Motorcycle,3995,7536,0.023088982 0.44834426 0.025 0.63483 0.025062717 0.975,triangles
m1481.obj,Motorcycle,4153,8100,0.025 0.348108 0.025 0.578948 0.025 0.975,triangles
m1482.obj,Motorcycle,3782,7135,0.025 0.975 0.034369927 0.32140908 0.025 0.5879305,triangles
m1483.obj,Motorcycle,3888,7598,0.025 0.34790984 0.025060706 0.5465941 0.02450459 0.975,triangles
m1484.obj,Motorcycle,4211,8100,0.025 0.41663 0.025 0.556002 0.025 0.975,triangles
D00172.obj,Mug,4135,8100,-0.633302 1.03805 -0.904028 0.63172 -0.590048 0.582585,triangles
D00202.obj,Mug,4050,8100,-0.9116643 0.623516 -0.7875425 0.936627 -0.5084567 0.6680572,triangles
D00227.obj,Mug,4169,8100,-0.794253 0.839443 -0.7592402 0.818892 -0.847463 0.511532,triangles
D00321.obj,Mug,4322,8100,-0.599921 1.01567 -0.615485 0.658238 -0.531183 0.565042,triangles
D00341.obj,Mug,4050,8100,-1.01784 0.7103603 -0.732671 0.917877 -0.490505 0.486158,triangles
D00372.obj,Mug,4111,8099,-0.72196 1.02774 -0.91247 0.870927 -0.84242 0.707184,triangles
D00427.obj,Mug,4083,8100,-1.13498 0.670544 -0.74306 0.668529 -0.34153 0.557357,triangles
D00684.obj,Mug,4050,8100,-1.00719 0.689566 -0.672208 0.699664 -0.675927 0.66953,triangles
D00685.obj,Mug,4169,8100,-0.865429 0.751615 -0.389794 0.739635 -0.633452 0.615811,triangles
D00705.obj,Mug,4158,7584,-0.900868 0.851468 -0.52377 0.668713 -0.463548 0.528169,triangles
D00728.obj,Mug,4089,8100,-0.718121 1.0155904 -0.816966 0.829965 -0.56715 0.55927,triangles
D00745.obj,Mug,4058,8100,-0.944064 0.803609 -0.80257 0.810591 -0.509688 0.573475,triangles
D00747.obj,Mug,4054,8100,-0.92647463 0.78784 -0.674028 0.726602 -0.30467048 0.616776,triangles
D00760.obj,Mug,4056,8100,-0.704249 0.522135 -0.639932 0.966653 -0.869865 0.674509,triangles
D00770.obj,Mug,4054,8100,-0.672088 0.993054 -0.90385 0.620672 -0.67766505 0.792155,triangles
D00825.obj,Mug,4337,8099,-0.962805 0.814625 -0.728043 1.04458 -0.680457 0.722059,triangles
D00833.obj,Mug,4111,8100,-0.83201 0.546515 -0.551875 1.0109 -0.583021 0.599757,triangles
D00908.obj,Mug,3954,5984,-0.564837 0.911897 -0.941823 0.745917 -0.697971 0.560583,triangles
D00913.obj,Mug,4120,8099,-1.0473503 0.69757015 -0.609363 0.791487 -0.596327 0.505103,triangles
D00923.obj,Mug,3687,3539,-1.13978 0.65226 -0.772646 0.798371 -0.633688 0.582995,triangles
m503.obj,Mug,4121,8100,0.025 0.885303 0.025 0.975 0.024999999 0.570795,triangles
m504.obj,Mug,4050,8100,0.025 0.975 0.025 0.736967 0.025 0.770261,triangles
m506.obj,Mug,4075,8100,0.025 0.974935 0.024999449 0.38989624 0.025 0.682684,triangles
m507.obj,Mug,4058,8100,0.025 0.975 0.025 0.695043 0.025 0.677239,triangles
m508.obj,Mug,4054,8100,0.025 0.975 0.025 0.809506 0.025 0.624925,triangles
m509.obj,Mug,4051,8093,0.025 0.975 0.024996508 0.8892827 0.025 0.714346,triangles
D00036.obj,MultiSeat,4062,8100,-0.832857 0.880015 -0.476089 0.700437 -0.572738 0.464139,triangles
D00046.obj,MultiSeat,3725,7420,-1.08795 0.665682 -0.804888 0.702764 -0.532844 0.648293,triangles
D00053.obj,MultiSeat,4102,8100,-1.03515 0.784886 -0.420945 0.488523 -0.425434 0.350467,triangles
D00145.obj,MultiSeat,4064,8100,-0.896267 0.920748 -0.530211 0.355447 -0.426733 0.313458,triangles
D00146.obj,MultiSeat,4082,8100,-0.905882 0.906829 -0.616201 0.472717 -0.348134 0.477922,triangles
D00237.obj,MultiSeat,3960,7880,-0.787628 1.05976 -0.332612 0.677802 -0.415469 0.564899,triangles
D00245.obj,MultiSeat,4282,8516,-0.880585 0.856701 -0.549535 0.388266 -0.423661 0.267195,triangles
D00263.obj,MultiSeat,4284,8099,-0.8422021 0.8211568 -0.65333277 0.695873 -0.6978669 0.3531228,triangles
D00273.obj,MultiSeat,4145,8100,-1.0352238 0.87131643 -0.49618018 0.40665 -0.41186303 0.298309,triangles
D00285.obj,MultiSeat,3770,7440,-0.919754 0.782904 -0.591648 0.674496 -0.552807 0.31618,triangles
D00289.obj,MultiSeat,4073,8099,-0.8663755 1.0185488 -0.52016157 0.40733 -0.349292 0.2388183,triangles
D00329.obj,MultiSeat,4058,8100,-0.944303 0.709157 -0.578065 0.602844 -0.636177 0.459549,triangles
D00586.obj,MultiSeat,3922,7796,-0.908227 0.964669 -0.483854 0.478598 -0.252955 0.420968,triangles
D00588.obj,MultiSeat,4282,8099,-1.13013 0.708881 -0.605045 0.55404 -0.54849 0.234066,triangles
D00607.obj,MultiSeat,4070,8100,-0.847482 0.95305 -0.587563 0.596106 -0.327034 0.517323,triangles
D00637.obj,MultiSeat,4067,8100,-0.93918 0.866812 -0.461008 0.70731646 -0.547833 0.446656,triangles
D00648.obj,MultiSeat,4084,8100,-0.89151883 0.834915 -0.31014174 0.549321 -0.40261686 0.39166802,triangles
D00652.obj,MultiSeat,4066,8099,-0.937255 0.745072 -0.486303 0.660368 -0.512286 0.367792,triangles
D00749.obj,MultiSeat,2808,5555,-0.8715471 0.94598085 -0.4709782 0.37115163 -0.35894203 0.46645865,triangles
D00985.obj,MultiSeat,4066,8100,-0.75009674 0.968555 -0.853009 0.58588594 -0.49537483 0.5171995,triangles
m774.obj,MultiSeat,3616,7152,0.025 0.975 0.025 0.975 0.025 0.500001,triangles
m775.obj,MultiSeat,4138,8099,0.025 0.975 0.025 0.618064 0.025 0.39682,triangles
m776.obj,MultiSeat,4109,8099,0.025 0.975 0.025 0.420835 0.025 0.234905,triangles
m777.obj,MultiSeat,4167,8100,0.025 0.975 0.025 0.395501 0.025 0.19682,triangles
m778.obj,MultiSeat,4063,8100,0.025 0.545599 0.025 0.800831 0.025 0.975,triangles
m779.obj,MultiSeat,4182,8312,0.025 0.975 0.025 0.369958 0.025 0.24294,triangles
m780.obj,MultiSeat,4138,8100,0.025 0.975 0.025 0.911266 0.025 0.626571,triangles
m781.obj,MultiSeat,4168,8100,0.025 0.975 0.025 0.640582 0.025 0.442837,triangles
m782.obj,MultiSeat,3937,7472,0.025 0.975 0.025 0.42384 0.025 0.347871,triangles
m783.obj,MultiSeat,4020,8099,0.025 0.975 0.025 0.476364 0.025 0.607607,triangles
m784.obj,MultiSeat,3718,7424,0.025 0.975 0.025 0.38125 0.025 0.277356,triangles
m829.obj,MultiSeat,4074,8100,0.025 0.975 0.025 0.321351 0.025 0.357589,triangles
m830.obj,MultiSeat,4078,8100,0.025 0.439982 0.025 0.256592 0.025 0.975,triangles
m831.obj,MultiSeat,4052,8075,0.025 0.975 0.025 0.423234 0.025 0.389547,triangles
m832.obj,MultiSeat,3761,6618,0.025 0.975 0.025 0.319782 0.025 0.427383,triangles
m833.obj,MultiSeat,4003,7586,0.025 0.975 0.025 0.427209 0.025 0.474877,triangles
m834.obj,MultiSeat,4132,8160,0.025 0.975 0.025 0.512827 0.025 0.33972,triangles
m835.obj,MultiSeat,4248,8099,0.025 0.975 0.025 0.440625 0.025 0.416873,triangles
m836.obj,MultiSeat,4169,8099,0.025 0.975 0.025 0.5 0.025 0.5,triangles
m837.obj,MultiSeat,4357,8098,0.025 0.975 0.025000999 0.396988 0.025 0.422022,triangles
m838.obj,MultiSeat,4066,8100,0.025 0.975 0.025 0.494388 0.025 0.462158,triangles
m839.obj,MultiSeat,4058,8100,0.025 0.533164 0.025 0.516126 0.025 0.975,triangles
m840.obj,MultiSeat,4226,8100,0.025 0.975 0.025 0.852445 0.025 0.852414,triangles
m841.obj,MultiSeat,3832,7524,0.025 0.658333 0.025 0.975 0.025 0.341667,triangles
m843.obj,MultiSeat,3823,7521,0.103242934 0.511488 0.111906 0.48559 0.024975747 0.975,triangles
m625.obj,Musical_Instrument,3655,7019,0.025 0.975 0.025 0.35284 0.025 0.098369,triangles
m626.obj,Musical_Instrument,4209,8100,0.025 0.975 0.025 0.640331 0.025 0.084578,triangles
m627.obj,Musical_Instrument,3630,6776,0.025 0.356581 0.025 0.975 0.025 0.091291,triangles
m628.obj,Musical_Instrument,4274,8096,0.025 0.975 0.025 0.290442 0.025 0.0753,triangles
m629.obj,Musical_Instrument,4230,8100,0.025 0.975 0.025 0.300208 0.025 0.06171925,triangles
m630.obj,Musical_Instrument,4256,8099,0.025 0.397421 0.025 0.975 0.025 0.118722,triangles
m631.obj,Musical_Instrument,4344,8092,0.025346374 0.97477293 0.025 0.335657 0.025 0.14768778,triangles
m632.obj,Musical_Instrument,4136,8099,0.025 0.36349 0.025 0.975 0.025 0.110594,triangles
m633.obj,Musical_Instrument,3949,8099,0.060345 0.483885 0.057441 0.975 0.025 0.085762,triangles
m634.obj,Musical_Instrument,4245,8099,0.025 0.975 0.025 0.079825 0.025 0.327198,triangles
m635.obj,Musical_Instrument,2417,4839,0.02504848 0.308209 0.025160942 0.10953184 0.025 0.975,triangles
m637.obj,Musical_Instrument,4209,8100,0.025 0.975 0.025 0.082192 0.025 0.312649,triangles
m638.obj,Musical_Instrument,3884,7584,0.025 0.304849 0.025 0.975 0.025 0.116494,triangles
m639.obj,Musical_Instrument,4340,8096,0.02524975 0.975 0.025 0.365667 0.025 0.163411,triangles
m640.obj,Musical_Instrument,3712,7346,0.025 0.389521 0.025 0.975 0.025 0.180773,triangles
m641.obj,Musical_Instrument,4298,8417,0.025 0.33061 0.025 0.1199 0.025 0.975,triangles
m643.obj,Musical_Instrument,4233,8100,0.0 0.678291 0.025 0.767262 0.025 0.975,triangles
m644.obj,Musical_Instrument,4386,8099,0.025 0.575796 0.02536275 0.657836 0.025 0.975,triangles
m645.obj,Musical_Instrument,3716,6745,0.025 0.635996 0.025 0.724688 0.025 0.975,triangles
m646.obj,Musical_Instrument,4165,8100,0.025 0.667908 0.025 0.698324 0.025 0.975,triangles
m647.obj,Musical_Instrument,3645,6480,0.025 0.563392 0.025 0.395156 0.025 0.975,triangles
D00037.obj,NonWheelChair,4139,8099,-0.92367 0.760088 -0.947778 0.73821 -0.594191 0.578576,triangles
D00101.obj,NonWheelChair,4259,8100,-0.719646 0.98131984 -0.5189194 0.342277 -0.62129486 0.34353745,triangles
D00170.obj,NonWheelChair,4185,8099,-1.00069 0.871115 -0.496292 0.69571 -0.619393 0.64326,triangles
D00185.obj,NonWheelChair,4230,8099,-0.619775 1.14922 -0.480944 0.586934 -0.29797 1.04691,triangles
D00240.obj,NonWheelChair,4123,8218,-1.09625 0.778712 -0.347347 0.654129 -0.460039 0.405362,triangles
D00306.obj,NonWheelChair,4125,8099,-0.688849 0.904394 -0.611655 0.431826 -0.778268 0.500124,triangles
D00357.obj,NonWheelChair,4181,8099,-1.17221 0.602329 -0.53877 0.598742 -0.34680662 0.824573,triangles
D00419.obj,NonWheelChair,3080,6542,-0.9639066 0.89654577 -0.5929139 0.42874336 -0.7954851 0.45532215,triangles
D00443.obj,NonWheelChair,4210,8100,-0.979185 0.821411 -0.40714344 0.57425547 -0.40988547 0.7901064,triangles
D00445.obj,NonWheelChair,4184,8100,-1.01702 0.809153 -0.352544 0.419174 -0.468704 0.422408,triangles
D00480.obj,NonWheelChair,4080,8100,-0.965515 0.914101 -0.46328 0.413728 -0.563212 0.560941,triangles
D00481.obj,NonWheelChair,4359,8099,-1.10113 0.73385 -0.469903 0.296205 -0.232176 0.511816,triangles
D00512.obj,NonWheelChair,4240,8100,-0.718442 1.09822 -0.552481 0.658637 -0.394843 1.01663,triangles
D00694.obj,NonWheelChair,4074,8100,-0.57119 0.907557 -0.528783 0.373007 -0.884473 0.3476,triangles
D00707.obj,NonWheelChair,4281,8100,-0.962029 0.843878 -0.54491 0.742252 -0.568121 0.799961,triangles
D00741.obj,NonWheelChair,4133,6272,-0.790359 0.969387 -0.402043 0.580117 -0.420674 0.736109,triangles
D00853.obj,NonWheelChair,4056,8100,-0.912699 0.692115 -0.401554 0.703863 -0.709873 0.417202,triangles
D00914.obj,NonWheelChair,4090,8100,-0.932452 0.714248 -0.315392 0.81585306 -0.432939 0.446034,triangles
D00928.obj,NonWheelChair,4068,8100,-0.809127 1.12398 -0.420215 0.520974 -0.375911 0.379983,triangles
D00936.obj,NonWheelChair,4072,8100,-0.935055 0.834716 -0.417009 0.482069 -0.362693 0.819808,triangles
m785.obj,NonWheelChair,4116,8100,0.025 0.569607 0.025 0.975 0.025 0.569607,triangles
m786.obj,NonWheelChair,4068,8100,0.025 0.756678 0.025 0.975 0.025 0.780612,triangles
m787.obj,NonWheelChair,4103,8100,0.025 0.572806 0.025 0.975 0.025 0.572806,triangles
m788.obj,NonWheelChair,4064,8100,0.025 0.340037 0.025 0.975 0.025 0.331296,triangles
m789.obj,NonWheelChair,4092,8100,0.025 0.511587 0.025 0.975 0.025 0.513989,triangles
m790.obj,NonWheelChair,4115,8100,0.025000023 0.660529 0.024999965 0.975 0.025 0.684862,triangles
m791.obj,NonWheelChair,4084,8100,0.025 0.510951 0.025 0.975 0.025 0.510897,triangles
m793.obj,NonWheelChair,4321,8100,0.025 0.884711 0.025 0.975 0.025 0.770083,triangles
m794.obj,NonWheelChair,4206,8099,0.025 0.706179 0.025 0.975 0.025 0.674053,triangles
m795.obj,NonWheelChair,4076,8100,0.025 0.394645 0.025 0.975 0.025 0.549344,triangles
m796.obj,NonWheelChair,4095,8094,0.024773603 0.710638 0.02500626 0.975 0.024999177 0.6919438,triangles
m797.obj,NonWheelChair,12045,22636,0.025 0.63591 0.025 0.975 0.025 0.610618,triangles
m798.obj,NonWheelChair,4303,8100,0.025 0.596759 0.025 0.975 0.025 0.647338,triangles
m799.obj,NonWheelChair,4104,8099,0.025 0.646329 0.025 0.975 0.025 0.688832,triangles
m800.obj,NonWheelChair,4119,8099,0.025 0.727778 0.025 0.975 0.025 0.727778,triangles
m801.obj,NonWheelChair,4104,8100,0.025 0.4691275 0.025 0.975 0.025 0.54508513,triangles
m804.obj,NonWheelChair,3775,7366,0.025 0.702184 0.025 0.975 0.025 0.669041,triangles
m805.obj,NonWheelChair,4090,8099,0.025 0.729762 0.025 0.975 0.025 0.729762,triangles
m806.obj,NonWheelChair,4070,8100,0.025 0.358289 0.025 0.975 0.025 0.411545,triangles
m807.obj,NonWheelChair,4062,8100,0.025 0.405 0.025 0.975 0.025 0.403838,triangles
m808.obj,NonWheelChair,4236,8100,0.025 0.550853 0.025 0.975 0.024999999 0.624579,triangles
m809.obj,NonWheelChair,4080,8100,0.025 0.242542 0.025 0.975 0.025 0.225718,triangles
m810.obj,NonWheelChair,4078,8100,0.025 0.382957 0.025 0.975 0.025 0.399496,triangles
m811.obj,NonWheelChair,4238,8100,0.025 0.538252 0.025 0.975 0.025 0.556733,triangles
m812.obj,NonWheelChair,4219,8099,0.025 0.460153 0.025 0.975 0.025 0.475823,triangles
m813.obj,NonWheelChair,4201,8100,0.025 0.402684 0.025 0.975 0.025 0.416284,triangles
m814.obj,NonWheelChair,4258,8100,0.025 0.538252 0.025 0.975 0.025 0.556733,triangles
m815.obj,NonWheelChair,4239,8099,0.025 0.460153 0.025 0.975 0.025 0.475823,triangles
m816.obj,NonWheelChair,4228,8100,0.025 0.402684 0.025 0.975 0.025 0.416284,triangles
m817.obj,NonWheelChair,4074,8100,0.025 0.496386 0.025 0.975 0.025 0.559485,triangles
m818.obj,NonWheelChair,4060,8100,0.025 0.707366 0.025 0.975 0.025 0.707366,triangles
m819.obj,NonWheelChair,3934,7194,0.025 0.483371 0.025 0.975 0.025 0.505608,triangles
m820.obj,NonWheelChair,4138,7968,0.025 0.557 0.025 0.975 0.025 0.5665,triangles
m821.obj,NonWheelChair,4117,8100,0.025 0.444242 0.025 0.975 0.025 0.397663,triangles
m822.obj,NonWheelChair,4064,8100,0.025 0.497961 0.025 0.975 0.025 0.528479,triangles
m823.obj,NonWheelChair,4092,8100,0.025 0.642458 0.025 0.975 0.025 0.547596,triangles
m824.obj,NonWheelChair,4184,8100,0.025 0.504141 0.025 0.975 0.025 0.522758,triangles
m826.obj,NonWheelChair,4078,8100,0.025 0.51287 0.025 0.975 0.025 0.498178,triangles
m827.obj,NonWheelChair,4072,8100,0.025 0.463793 0.025 0.975 0.025 0.389385,triangles
m828.obj,NonWheelChair,4074,8100,0.025 0.508981 0.025 0.975 0.025 0.470436,triangles
D00008.obj,PianoBoard,4226,4537,2.480693 3.207958 0.916081 2.298475 0.0 0.95426,triangles
D00065.obj,PianoBoard,4266,4161,0.177389 0.546389 0.165107 2.734107 -0.0 0.997,triangles
D00075.obj,PianoBoard,4060,3580,0.90716 3.088651 1.557077 2.638934 0.0 1.486169,triangles
D00104.obj,PianoBoard,3752,3348,1.706209 3.774599 8.733145 9.488106 -0.000868 1.496,triangles
D00122.obj,PianoBoard,3802,4695,3.537639 5.007639 3.260587 3.862587 0.0 1.163,triangles
D00181.obj,PianoBoard,3659,5147,0.975826 2.486035 1.456007 2.064007 0.0 1.1690285,triangles
D00212.obj,PianoBoard,4364,5692,-4.57895 -3.19895 2.06493 2.58967 0.0 0.959404,triangles
D00235.obj,PianoBoard,5845,6607,0.0 0.727266 0.0 1.382394 0.0 0.78452,triangles
D00253.obj,PianoBoard,8469,12874,0.0 1.0244 -0.015 2.5757 0.0 1.3242,triangles
D00332.obj,PianoBoard,4016,4735,0.0 1.4732 -0.5588 0.0 0.0 1.143,triangles
D00381.obj,PianoBoard,4350,4218,2.082094 3.43234 0.258152 0.571913 0.0 0.802186,triangles
D00441.obj,PianoBoard,4342,5078,0.966469 2.528569 0.6069 1.27193 -0.040571 1.382716,triangles
D00460.obj,PianoBoard,3636,3299,-0.889 3.0353 -4.333498 4.779546 -0.008093 5.7277,triangles
D00623.obj,PianoBoard,3945,3198,-0.00323212 1.52723 -0.117475 0.593195 0.0 0.863484,triangles
D00718.obj,PianoBoard,6644,9317,-0.869884 -0.099515 0.287363 2.511918 0.0 1.028606,triangles
D00721.obj,PianoBoard,8649,12730,0.0 2.300288 -0.0254 3.721943 0.0 2.386013,triangles
D00755.obj,PianoBoard,3116,4103,33.6835 131.834 -272.329 -55.6096 1.94 149.0995,triangles
D00885.obj,PianoBoard,4393,3421,1.059895 2.533095 0.387144 1.003094 0.0 1.402001,triangles
D00962.obj,PianoBoard,4187,5524,1.535564 2.485443 0.972197 2.803905 0.0 1.52339,triangles
D00966.obj,PianoBoard,3971,2467,0.0 12.519 0.0 13.9 0.0 6.836,triangles
D00049.obj,PlantIndoors,3612,3886,-0.58451 1.00756 -0.510332 1.15418 -0.65396 0.65579534,triangles
D00073.obj,PlantIndoors,3757,5800,-0.893335 0.765558 -0.533567 0.674337 -0.497831 0.525104,triangles
D00080.obj,PlantIndoors,3864,4758,-1.09852 0.7951415 -0.8342018 0.6288795 -0.814485 0.636319,triangles
D00087.obj,PlantIndoors,3855,5054,-0.642902 1.06244 -0.64049 1.05407 -0.66054 0.705139,triangles
D00128.obj,PlantIndoors,3629,5146,-0.678286 0.998627 -0.80629 0.6413 -0.838918 0.56917,triangles
D00159.obj,PlantIndoors,3477,4308,-0.92789286 0.735003 -0.76005 0.812815 -0.69286 0.945675,triangles
D00238.obj,PlantIndoors,4233,5909,-0.785201 0.767284 -0.874954 0.899353 -0.778486 0.877332,triangles
D00280.obj,PlantIndoors,3914,6817,-0.733347 0.671253 -0.767352 0.57333 -0.554708 0.647612,triangles
D00370.obj,PlantIndoors,4380,5140,-0.98276806 0.860249 -0.686492 0.613612 -0.774879 0.588319,triangles
D00379.obj,PlantIndoors,4329,5727,-0.895974 0.794052 -0.861116 0.676995 -0.88025 0.720244,triangles
D00466.obj,PlantIndoors,3781,6291,-0.845851 0.999812 -0.855631 0.729978 -0.867733 0.91146,triangles
D00491.obj,PlantIndoors,4360,6337,-0.9791684 0.640077 -0.8849163 0.622363 -0.95132 0.57987285,triangles
D00595.obj,PlantIndoors,4128,4646,-0.879242 0.92524 -0.741142 0.692175 -0.721075 0.590735,triangles
D00609.obj,PlantIndoors,3941,6095,-0.849813 0.820439 -0.826182 0.821122 -0.831663 0.78608,triangles
D00622.obj,PlantIndoors,3825,5873,-0.866377 0.528285 -0.48851 0.454005 -0.389881 0.383057,triangles
D00624.obj,PlantIndoors,4242,5617,-0.53202 0.827474 -0.723693 0.725465 -0.814655 0.639662,triangles
D00657.obj,PlantIndoors,3397,4740,-0.70605 0.840019 -0.448349 0.434736 -0.2407078 0.215825,triangles
D00667.obj,PlantIndoors,4344,7009,-0.698653 0.697893 -0.482997 0.829917 -0.748313 0.508933,triangles
D00800.obj,PlantIndoors,3624,5023,-0.559202 0.801199 -0.894201 0.878654 -0.898129 0.686989,triangles
D00968.obj,PlantIndoors,3750,6408,-0.932455 0.666252 -0.824703 0.611696 -0.728657 0.80668,triangles
m1000.obj,PlantIndoors,4244,5239,0.026117988 0.87801915 0.024997786 0.9733958 0.026292091 0.81073064,triangles
m1001.obj,PlantIndoors,3885,5870,0.025 0.662534 0.02499815 0.975 0.025 0.625,triangles
m1002.obj,PlantIndoors,4069,6179,0.025 0.975 0.025000004 0.768037 0.025 0.972462,triangles
m1003.obj,PlantIndoors,4185,5621,0.025 0.961288 0.024997998 0.975 0.025 0.963101,triangles
m1004.obj,PlantIndoors,4117,5498,0.025 0.975 0.0250006 0.744809 0.025 0.882101,triangles
m1005.obj,PlantIndoors,3719,4092,0.025 0.485501 0.025000028 0.975 0.025 0.490785,triangles
m1006.obj,PlantIndoors,3762,4958,0.025 0.975 0.024999077 0.579742 0.025 0.919029,triangles
m1007.obj,PlantIndoors,4088,4885,0.02332854 0.758171 0.024996651 0.9635287 0.025 0.74539983,triangles
m1008.obj,PlantIndoors,3865,5839,0.025 0.92355 0.025000973 0.808322 0.025 0.975,triangles
m1009.obj,PlantIndoors,3359,5698,0.069522426 0.633157 0.025 0.971461 0.052589 0.588457,triangles
m1010.obj,PlantIndoors,4105,5258,0.025 0.975 0.025002 0.691784 0.025 0.803654,triangles
m1011.obj,PlantIndoors,3985,5877,0.025 0.870745 0.025 0.975 0.025 0.857125,triangles
m1012.obj,PlantIndoors,10333,17398,0.025 0.975 0.025000228 0.581119 0.025 0.943566,triangles
m1013.obj,PlantIndoors,4285,6701,0.025 0.904141 0.025002 0.890785 0.025 0.975,triangles
m1014.obj,PlantIndoors,4125,4564,0.025 0.719818 0.025 0.975 0.025 0.801019,triangles
m1015.obj,PlantIndoors,4339,7681,0.025 0.507051 0.025 0.975 0.025 0.546773,triangles
m1016.obj,PlantIndoors,3515,6388,0.025 0.741253 0.025001 0.9719991 0.025 0.619754,triangles
m1017.obj,PlantIndoors,3689,5631,0.047884725 0.62827116 0.025000008 0.9549831 0.025 0.58900213,triangles
m1018.obj,PlantIndoors,4302,5515,0.027941883 0.944203 0.024998503 0.875671 0.027942194 0.975,triangles
m1020.obj,PlantIndoors,4245,6753,0.025 0.975 0.025000067 0.836636 0.025 0.851268,triangles
m1021.obj,PlantIndoors,4280,6614,0.025 0.903845 0.025 0.975 0.025 0.90316,triangles
m1022.obj,PlantIndoors,3888,6756,0.025 0.920176 0.025 0.975 0.025 0.917644,triangles
m1023.obj,PlantIndoors,3640,6094,0.025 0.96653 0.025 0.813317 0.025 0.975,triangles
m1025.obj,PlantIndoors,3874,6126,0.025 0.886152 0.025 0.703415 0.025 0.975,triangles
m1026.obj,PlantIndoors,4341,7007,0.025 0.950537 0.025 0.975 0.025 0.958601,triangles
m1027.obj,PlantIndoors,3855,5054,0.025 0.946513 0.025 0.975 0.025 0.889027,triangles
m1029.obj,PlantIndoors,4104,8100,0.025 0.487126 0.025 0.975 0.025 0.664294,triangles
m1030.obj,PlantIndoors,3825,6919,0.0909735 0.84065175 0.025 0.658992 0.0536885 0.835911,triangles
m1031.obj,PlantIndoors,9875,17234,0.03169039 0.66757 0.025 0.909267 0.025 0.9632209,triangles
m1032.obj,PlantIndoors,4068,8100,0.025 0.892086 0.025 0.897381 0.025 0.975,triangles
m1033.obj,PlantIndoors,6477,8892,0.06845275 0.47097 0.025 0.973162 0.07960664 0.52387863,triangles
m1034.obj,PlantIndoors,4112,8100,0.025 0.38689 0.025 0.975 0.025 0.485104,triangles
m1035.obj,PlantIndoors,4181,8100,0.025 0.876645 0.025 0.975 0.025 0.750467,triangles
m1036.obj,PlantIndoors,4094,8100,0.025 0.58416 0.025 0.975 0.025 0.364351,triangles
m989.obj,PlantIndoors,3601,6980,0.0544698 0.7006084 0.025 0.975 0.0544698 0.6596845,triangles
m990.obj,PlantIndoors,12175,22548,0.025 0.927322 0.024999999 0.542965 0.025 0.975,triangles
m991.obj,PlantIndoors,3469,4858,0.034639 0.963654 0.025 0.814367 0.025 0.958696,triangles
m992.obj,PlantIndoors,4277,7440,0.025 0.914445 0.025 0.510263 0.025 0.975,triangles
m993.obj,PlantIndoors,4108,8100,0.025 0.293021 0.025 0.975 0.025 0.225939,triangles
